"","full.name","PA","run","algo","expl.var","rand","var.imp"
"61","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","ocean_temp",1,0.413281
"62","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","ph",1,0.363824
"63","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","wave_fetch",1,0.230802
"64","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","ocean_temp",2,0.444852
"65","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","ph",2,0.352051
"66","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","wave_fetch",2,0.233648
"67","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","ocean_temp",1,0.416577
"68","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","ph",1,0.35527
"69","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","wave_fetch",1,0.267272
"70","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","ocean_temp",2,0.412827
"71","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","ph",2,0.343825
"72","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","wave_fetch",2,0.266681
"73","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","ocean_temp",1,0.410145
"74","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","ph",1,0.312553
"75","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","wave_fetch",1,0.0490620000000001
"76","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","ocean_temp",2,0.426204
"77","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","ph",2,0.329433
"78","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","wave_fetch",2,0.041802
"79","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","ocean_temp",1,0.277787
"80","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","ph",1,0.35991
"81","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","wave_fetch",1,0.135906
