"","name","mean1","mean2","sd1","sd2"
"1","GAM",0.84925,0.6315,0.00298607881119482,0.0134039795085887
"2","GLM",0.86975,0.65425,0.00221735578260835,0.0025
"3","MAXENT",0.83425,0.58075,0.00585234995535982,0.0400114566926357
"4","RF",0.73575,0.38275,0.00471699056602831,0.011842719282327
