"","name","mean1","mean2","sd1","sd2"
"1","EMca",0.6625,0.362,0.0205060966544099,0.0692964645562816
"2","EMmean",0.688,0.3825,0.0169705627484771,0.0120208152801713
"3","EMwmean",0.6965,0.411,0.0148492424049174,0.045254833995939
