"","full.name","PA","run","algo","expl.var","rand","var.imp"
"61","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","ocean_temp",1,0.424345
"62","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","ph",1,0.378257
"63","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","wave_fetch",1,0.225516
"64","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","ocean_temp",2,0.449868
"65","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","ph",2,0.386105
"66","Chthamalus.montagui_PA1_allRun_RF","PA1","allRun","RF","wave_fetch",2,0.227506
"67","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","ocean_temp",1,0.455426
"68","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","ph",1,0.279707
"69","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","wave_fetch",1,0.108981
"70","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","ocean_temp",2,0.422392
"71","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","ph",2,0.309792
"72","Chthamalus.montagui_PA1_allRun_MAXENT","PA1","allRun","MAXENT","wave_fetch",2,0.102261
"73","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","ocean_temp",1,0.475665
"74","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","ph",1,0.248348
"75","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","wave_fetch",1,0.031314
"76","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","ocean_temp",2,0.478091
"77","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","ph",2,0.22272
"78","Chthamalus.montagui_allData_allRun_GAM","allData","allRun","GAM","wave_fetch",2,0.033069
"79","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","ocean_temp",1,0.374449
"80","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","ph",1,0.315412
"81","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","wave_fetch",1,0.107495
"82","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","ocean_temp",2,0.357141
"83","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","ph",2,0.335379
"84","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","wave_fetch",2,0.112548
"85","Chthamalus.montagui_allData_allRun_RF","allData","allRun","RF","ocean_temp",1,0.459254
"86","Chthamalus.montagui_allData_allRun_RF","allData","allRun","RF","ph",1,0.381823
"87","Chthamalus.montagui_allData_allRun_RF","allData","allRun","RF","wave_fetch",1,0.215032
"88","Chthamalus.montagui_allData_allRun_RF","allData","allRun","RF","ocean_temp",2,0.471742
"89","Chthamalus.montagui_allData_allRun_RF","allData","allRun","RF","ph",2,0.367658
"90","Chthamalus.montagui_allData_allRun_RF","allData","allRun","RF","wave_fetch",2,0.220568
"91","Chthamalus.montagui_allData_allRun_MAXENT","allData","allRun","MAXENT","ocean_temp",1,0.424065
"92","Chthamalus.montagui_allData_allRun_MAXENT","allData","allRun","MAXENT","ph",1,0.286151
"93","Chthamalus.montagui_allData_allRun_MAXENT","allData","allRun","MAXENT","wave_fetch",1,0.107243
"94","Chthamalus.montagui_allData_allRun_MAXENT","allData","allRun","MAXENT","ocean_temp",2,0.433512
"95","Chthamalus.montagui_allData_allRun_MAXENT","allData","allRun","MAXENT","ph",2,0.291027
"96","Chthamalus.montagui_allData_allRun_MAXENT","allData","allRun","MAXENT","wave_fetch",2,0.10318
