"","name","mean1","mean2","sd1","sd2"
"1","GAM",0.505,0.142,0.00503322295684717,0
"2","GLM",0.5515,0.20975,0.013771952173409,0.0344323007266917
"3","MAXENT",0.58,0.2625,0.0106770782520313,0.0167630546142402
"4","RF",0.73825,0.4495,0.0108435848930754,0.0294448637286709
